,Unnamed: 0,userId,gameId,rating,timestamp,status
112465,4401543,61448,1198,5.0,2016-07-01,
29168,1201509,17317,1115,10.0,2006-02-01,
19632,804037,11702,9217,5.0,2015-12-01,Owned
27963,1148311,16566,3411,6.0,2013-04-01,Owned
100680,3971377,55762,1966,9.0,2002-07-01,
49182,2039584,29378,12002,7.5,2014-03-01,Owned
51826,2144527,30847,10997,8.0,2006-07-01,Owned
92762,3672167,51658,105,7.5,2006-07-01,Owned
95290,3762091,52849,5048,4.0,2009-02-01,Owned
11772,493376,7214,118,7.0,2021-06-01,Owned
41672,1715333,24686,5048,2.0,2020-12-01,
111188,4355673,60837,42,8.5,2012-08-01,Wishlist(3)  (Like to have)
87079,3461719,48766,1694,7.0,2018-09-01,Owned
127620,5237306,5559,1966,7.0,2005-12-01,Owned
29879,1234889,17818,5048,5.0,2021-02-01,Owned
87820,3489407,49152,7470,4.0,2014-02-01,Owned
81212,3243862,45783,11634,6.0,2015-03-01,Owned
37284,1537111,22241,12942,7.0,2016-05-01,Owned
105878,4154677,58201,5367,6.0,2016-08-01,Owned
92289,3657139,51459,5,9.0,2011-08-01,
29368,1210114,17432,12002,8.0,2013-08-01,Owned
121382,4741936,66054,814,5.5,2021-02-01,Owned
125657,5042179,15139,13291,7.0,2014-01-01,
11058,458821,6708,12942,7.0,2020-12-01,Owned
43532,1800339,25888,27,7.0,2002-02-01,
24545,1007667,14615,13308,5.0,2010-11-01,
123601,4850536,6573,13291,7.0,2008-06-01,Owned
113495,4438124,61953,12002,7.0,2010-04-01,
52733,2181355,31406,12942,8.0,2010-03-01,Owned
51725,2140640,30798,1410,1.0,2009-12-01,
78102,3132880,44291,132,7.0,2008-04-01,
114808,4487769,62613,1345,7.75,2006-03-01,Owned
27578,1132461,16350,13308,4.0,2009-06-01,
99788,3938885,55321,3837,6.0,2015-12-01,Owned
63173,2567183,36580,5,7.0,2013-08-01,Prev. Owned
101585,4002824,56155,6657,7.0,2012-09-01,Owned
51494,2132330,30701,793,8.0,2013-10-01,
25816,1058169,15302,118,10.0,2013-06-01,Owned
21260,873926,12706,1345,8.0,2005-06-01,Owned
67319,2738249,39092,10816,4.0,2019-03-01,
113600,4442254,62010,256,7.0,2009-08-01,Owned For Trade
62778,2551722,36380,49,7.0,2007-10-01,
100799,3975280,55805,5,7.0,2012-06-01,Owned
40782,1679405,24209,153,6.0,2020-12-01,
1919,83138,1244,12002,6.5,2015-10-01,Prev. Owned
108057,4235132,59259,1509,5.0,2011-04-01,Owned
117571,4592183,64010,42,7.0,2012-01-01,Owned
26406,1083559,15673,1410,5.0,2021-05-01,Owned
86553,3442130,48476,1345,8.0,2007-02-01,Owned
86694,3448304,48576,118,6.0,2020-07-01,Prev. Owned
19674,805420,11723,1234,8.0,2017-03-01,
120467,4704188,65514,9342,6.0,2019-07-01,Owned For Trade
4015,176115,2634,4290,8.0,2009-07-01,
76107,3062238,43384,5716,7.2,2013-02-01,Owned Want To Play
98523,3887376,54618,1234,6.0,2010-02-01,
81848,3270652,46144,904,7.0,2015-01-01,Owned
120504,4706067,65545,42,6.0,2020-10-01,
100074,3950114,55472,1702,6.0,2008-06-01,Owned
17673,731180,10702,2425,6.0,2019-01-01,
25256,1036534,15016,12002,8.0,2016-05-01,
38635,1594149,23056,5,8.0,2007-12-01,Owned
49506,2053002,29585,5,10.0,2019-03-01,
58208,2386263,34176,3409,5.0,2016-08-01,
77225,3104181,43895,118,6.0,2008-11-01,
37801,1560408,22609,1410,4.0,2014-03-01,Owned
39597,1630145,23550,12902,6.0,2005-02-01,Owned
40439,1664283,23984,16395,6.0,2021-12-01,Owned
80993,3237545,45681,1353,7.0,2013-02-01,Owned
22302,915999,13337,1198,9.0,2018-11-01,Owned
117608,4594127,64034,4362,10.0,2008-04-01,
64799,2632787,37514,14634,6.9,2021-10-01,
109770,4303204,60152,42,9.0,2006-05-01,Owned
78136,3133920,44301,1382,7.0,2012-07-01,
2885,127244,1926,3837,8.0,2008-09-01,Owned
87468,3475639,48966,592,6.0,2020-11-01,
90899,3600651,50677,1117,7.0,2009-05-01,
5584,232925,3435,3608,7.0,2005-11-01,Owned
75289,3031680,43001,904,6.0,2008-09-01,
90909,3601119,50683,5,8.0,2010-10-01,Owned
116138,4544260,63384,1231,8.0,2014-04-01,Owned
120768,4718144,65730,8170,5.0,2012-09-01,
105061,4125326,57802,5,8.0,2003-08-01,Owned
55048,2270222,32576,105,6.0,2014-11-01,
47369,1970457,28396,1198,10.0,2014-12-01,
49003,2033155,29287,5,5.0,2008-08-01,
82826,3302679,46555,118,7.0,2019-07-01,Owned
85737,3411509,48028,11182,6.5,2020-09-01,Owned
87289,3470290,48899,1345,7.0,2017-02-01,
60479,2472404,35303,1115,7.5,2019-09-01,Prev. Owned
66449,2699953,38508,42,7.0,2003-12-01,Owned
22840,936367,13613,1032,7.0,2004-03-01,Owned
95727,3780135,53093,16395,8.0,2006-10-01,
69043,2809373,40077,2393,6.0,2008-11-01,Prev. Owned
67083,2727277,38922,12942,6.0,2022-01-01,Owned
77059,3098529,43828,12002,5.0,2018-10-01,
5078,214499,3177,105,8.5,2008-09-01,Owned
21418,880466,12807,5241,7.0,2017-02-01,Owned
78952,3163657,44707,1198,8.0,2012-05-01,Owned
10788,448785,6563,9217,7.0,2010-01-01,Owned
99494,3926213,55139,2425,4.0,2018-03-01,Owned
43616,1804121,25949,42,8.0,2009-07-01,
112867,4412635,61599,10997,7.5,2011-05-01,Want In Trade Wishlist(2)  (Love to have)
105602,4142608,58018,49,8.0,2011-12-01,
70921,2886096,41029,9217,7.0,2006-06-01,
89468,3549211,49964,1702,6.0,2012-10-01,Prev. Owned
17564,727274,10638,12902,6.0,2008-07-01,
49642,2058298,29648,1032,5.5,2008-11-01,Prev. Owned
6715,277759,4078,42,9.0,2003-06-01,
56802,2337117,33515,105,8.0,2014-08-01,
87818,3489404,49152,8196,5.0,2014-02-01,Owned
55118,2273711,32627,12942,8.0,2014-09-01,Owned
93828,3712621,52185,196,6.0,2011-04-01,
26421,1084378,15679,42,7.5,2016-10-01,
98133,3871753,54375,5048,1.0,2018-07-01,
97769,3857529,54145,11634,5.5,2010-11-01,Owned
3525,154886,2328,9217,8.0,2006-01-01,Owned
56612,2330310,33427,11883,4.0,2014-08-01,Prev. Owned
33851,1398312,20267,16366,7.5,2006-08-01,
120088,4689396,65327,118,7.0,2008-07-01,
21115,866879,12586,118,10.0,2005-02-01,Owned
62150,2528937,36094,256,7.0,2002-05-01,
65896,2680059,38227,14808,6.0,2011-08-01,Prev. Owned
66480,2701193,38529,5716,6.0,2008-03-01,Owned
77119,3101063,43858,11634,6.0,2021-07-01,Owned
107021,4194872,58678,1345,9.0,2008-03-01,Owned
125855,5062129,37322,5,10.0,2010-07-01,
41721,1717630,24726,16395,9.0,2014-03-01,Owned
23805,970826,14075,12188,5.5,2006-06-01,
29625,1222583,17622,904,6.0,2018-10-01,
35210,1454545,21028,1037,6.0,2020-01-01,
21226,871075,12654,904,5.4,2008-09-01,
121301,4738542,66005,1037,8.0,2004-09-01,
104928,4120258,57725,12002,7.5,2009-10-01,Owned
104283,4094822,57364,2633,8.5,2011-03-01,
96847,3821838,53644,5455,3.0,2005-02-01,
87588,3480122,49023,16366,7.0,2006-07-01,Owned
88831,3524849,49624,2425,5.0,2021-05-01,Owned
9291,381548,5632,16395,6.0,2007-01-01,
100866,3977996,55839,2425,6.0,2018-09-01,Owned
56052,2310441,33141,118,7.0,2003-07-01,
63896,2590573,36907,12902,7.0,2011-01-01,
2829,124331,1899,17405,10.0,2020-04-01,Owned
126352,5111453,19580,2797,7.0,2003-01-01,Owned
31483,1295161,18703,16395,8.0,2010-11-01,
87507,3476551,48984,5,8.0,2009-06-01,Want In Trade
118257,4617402,64345,904,5.0,2016-01-01,Prev. Owned
1110,48197,702,1231,4.0,2013-01-01,
94402,3731403,52444,12942,8.0,2007-01-01,Owned
54090,2233898,32092,1410,6.0,2014-03-01,
14859,619770,9055,5716,8.0,2009-08-01,
89939,3565980,50204,16499,6.0,2010-11-01,
11425,475847,6953,1115,7.0,2013-09-01,
107964,4231442,59221,1234,6.0,2012-05-01,
93247,3690223,51898,371,7.0,2006-12-01,Owned
91134,3610439,50800,420,7.0,2021-05-01,Prev. Owned
25996,1065847,15414,5455,5.0,2016-02-01,Owned
44488,1843108,26500,2879,7.0,2018-08-01,Owned
66191,2692007,38392,12942,8.0,2021-07-01,Owned
91351,3617693,50902,1032,7.0,2008-10-01,Prev. Owned
66383,2697609,38480,12942,6.0,2019-10-01,Owned
104013,4085333,57246,153,7.0,2010-01-01,
99354,3920070,55061,5108,5.0,2013-12-01,Owned
51200,2118589,30490,42,7.0,2005-12-01,
37373,1541232,22309,13308,7.0,2007-02-01,Owned
59013,2418067,34619,1345,8.0,2006-09-01,Owned
127663,5240804,3187,13291,4.0,2013-01-01,Owned
59653,2440070,34886,11901,1.0,2009-03-01,Owned
118828,4639450,64670,1403,6.0,2010-12-01,Prev. Owned
41219,1696123,24425,592,7.0,2009-07-01,Owned
78110,3133058,44291,5941,4.0,2011-07-01,
88837,3525219,49632,12002,6.5,2011-11-01,Owned
110086,4313393,60282,9217,9.0,2005-02-01,
126192,5095083,11356,943,6.0,2014-02-01,
25459,1045298,15129,12902,6.0,2016-12-01,
4549,195906,2899,12962,8.0,2006-05-01,Owned
104978,4121398,57738,42,8.0,2021-01-01,Owned
118166,4614381,64303,5,7.0,2009-10-01,Owned
93907,3715562,52231,12902,5.0,2015-02-01,Owned
39548,1628396,23528,48,7.0,2013-08-01,
86855,3452472,48633,6932,5.0,2008-05-01,
99819,3940566,55337,12002,7.5,2016-11-01,Owned
15239,636474,9310,12962,8.0,2010-10-01,Owned
55156,2275277,32643,12902,6.0,2015-07-01,Owned
27634,1134883,16385,42,6.5,2009-07-01,
90080,3572043,50288,2521,8.0,2006-03-01,Owned
41345,1701297,24519,11634,2.5,2008-03-01,
37292,1538136,22256,12942,7.0,2015-05-01,Owned
89958,3566675,50218,5716,6.0,2010-03-01,
116519,4556307,63552,3737,2.0,2011-02-01,
63973,2593906,36951,2425,2.0,2012-10-01,
9278,380607,5617,5457,4.0,2020-11-01,Owned
66689,2709269,38651,2366,5.0,2017-08-01,Owned
86027,3420371,48155,4192,7.0,2013-06-01,Owned
57882,2374779,34016,146,7.0,2006-02-01,Owned For Trade
5949,247860,3659,16366,5.0,2009-07-01,Prev. Owned
52470,2170723,31237,943,8.0,2009-12-01,Owned
49531,2054782,29609,5,9.0,2015-04-01,Owned
63091,2563021,36515,13308,5.0,2005-11-01,
116220,4546928,63416,12942,6.0,2021-04-01,Owned
61743,2516078,35930,1410,4.0,2020-12-01,
115107,4499612,62762,12942,6.0,2021-11-01,
20433,838766,12188,105,7.0,2011-04-01,Owned
127339,5209763,7851,2797,8.0,2003-04-01,
9530,392820,5802,986,6.0,2018-09-01,Prev. Owned
114693,4484547,62570,1115,7.0,2015-11-01,
114434,4474102,62437,943,6.0,2009-04-01,Prev. Owned
52831,2186316,31464,12002,9.0,2019-04-01,
33394,1378188,19955,1115,10.0,2014-11-01,Owned
110038,4311751,60260,1115,8.0,2004-08-01,
114741,4486224,62592,5,6.0,2008-04-01,
2372,104070,1581,12942,8.0,2013-01-01,Owned
82970,3308228,46640,11634,6.0,2011-05-01,Owned
117117,4576647,63806,5457,5.0,2013-12-01,Prev. Owned Want To Buy
50070,2076083,29907,1382,7.0,2016-01-01,
82386,3289564,46396,2308,4.0,2005-10-01,Owned
119085,4650446,64832,4192,6.0,2006-06-01,
106926,4192161,58647,1257,7.0,2007-02-01,
111278,4359254,60889,464,7.5,2010-08-01,Wishlist(4)  (Thinking about it) Want To Play
44750,1853966,26680,805,6.0,2010-10-01,
31048,1278367,18424,12942,7.0,2008-11-01,
3715,162973,2448,264,7.0,2015-06-01,
56924,2342268,33571,1782,7.0,2004-07-01,Owned
73606,2977027,42264,1362,5.0,2007-04-01,
11520,479577,7018,10623,8.0,2020-04-01,
65353,2655947,37870,2250,7.0,2015-12-01,Owned
110831,4340413,60644,2633,10.0,2012-04-01,Owned
8496,348903,5171,3737,4.0,2019-03-01,
17726,733421,10726,943,7.0,2013-08-01,Owned
49006,2033215,29287,4725,6.0,2008-08-01,Prev. Owned
127370,5211952,36670,16254,5.9,2009-10-01,Owned
2493,109705,1666,814,6.0,2008-02-01,Owned
75643,3043842,43150,16395,6.0,2012-02-01,
112602,4404877,61498,8509,5.0,2009-02-01,Owned
47592,1978146,28510,12942,7.0,2008-10-01,Owned
69366,2823019,40261,5716,7.0,2009-03-01,Owned
123734,4863204,12474,1966,9.0,2009-12-01,Owned
116077,4542460,63367,2425,3.0,2012-12-01,
20132,825967,12020,5457,7.0,2006-12-01,
33265,1372529,19857,118,7.5,2018-07-01,Owned
9900,410376,6032,13551,7.0,2008-10-01,
18171,750083,10968,11901,2.37,2009-02-01,
44929,1863878,26818,1231,7.0,2008-08-01,
107400,4208090,58868,42,10.0,2010-01-01,
58177,2385498,34166,14054,4.0,2020-12-01,Owned For Trade
67496,2747459,39229,10997,6.0,2015-08-01,Prev. Owned
79187,3172892,44832,42,9.0,2007-08-01,
68540,2791084,39837,5,6.5,2017-08-01,
62821,2553606,36403,371,6.0,2011-10-01,Owned
92259,3655746,51438,118,8.0,2018-09-01,Owned
74165,2996820,42560,16395,6.0,2008-01-01,
107907,4229305,59184,16395,7.0,2020-12-01,
98284,3877552,54462,12962,7.5,2006-09-01,
26618,1093404,15795,12902,8.0,2012-06-01,Owned
30899,1272135,18321,12002,8.11,2017-06-01,
110708,4336081,60579,5048,3.0,2009-01-01,
52640,2178052,31369,5048,3.0,2009-09-01,Owned
51535,2134340,30721,5,8.5,2008-08-01,
105668,4145580,58068,118,8.0,2007-09-01,Owned
46750,1944771,28020,12942,8.0,2016-01-01,Owned
99686,3934282,55240,2250,6.0,2012-07-01,Owned
72131,2926503,41588,1353,7.0,2019-11-01,Owned
41020,1688128,24322,42,7.75,2013-02-01,Owned
106385,4173816,58419,12942,7.2,2020-03-01,Prev. Owned
43811,1814280,26086,16395,7.0,2019-11-01,
109969,4308703,60219,16395,6.2138,2010-09-01,
26333,1080442,15628,2079,5.0,2021-11-01,Owned
10302,426802,6247,11901,4.0,2020-08-01,
109472,4289479,59981,1115,10.0,2015-01-01,
98429,3882878,54550,12902,8.0,2005-03-01,Owned
42784,1767952,25448,12942,7.0,2015-09-01,Owned
22434,919681,13379,27,5.0,2003-09-01,
62059,2526377,36058,5,8.0,2013-08-01,Owned
118340,4620908,64400,904,7.0,2012-12-01,Owned
44936,1864101,26823,2308,5.0,2002-03-01,
72986,2956280,41990,12942,7.0,2009-06-01,
101594,4003088,56159,3737,8.0,2013-12-01,
107710,4221615,59054,11901,2.5,2008-04-01,
118074,4610946,64251,1234,7.0,2015-04-01,Owned
27065,1112987,16070,1231,8.0,2006-06-01,
96602,3812198,53497,4606,5.0,2007-06-01,
69113,2812606,40125,5716,6.5,2008-10-01,Owned
115560,4522399,63090,1942,7.0,2005-08-01,
47635,1980147,28542,16498,6.5,2017-05-01,Owned
44739,1852822,26663,5,7.5,2012-02-01,
90607,3590197,50543,507,6.0,2014-01-01,Owned
60282,2465769,35221,105,7.0,2015-06-01,Owned
116662,4561015,63609,5942,8.5,2003-05-01,
82416,3290249,46403,10816,3.0,2020-11-01,
99086,3908870,54927,2879,6.5,2021-08-01,
79050,3167475,44749,5716,4.0,2013-12-01,
52717,2180789,31403,5,6.0,2010-06-01,
71101,2891112,41090,118,4.0,2008-11-01,
28403,1168029,16854,5716,6.0,2014-07-01,Owned
4226,184259,2739,1115,9.0,2017-02-01,
45021,1866769,26857,48,7.0,2012-07-01,
72575,2943504,41818,8170,5.0,2007-01-01,
30515,1258038,18112,132,2.0,2013-10-01,
11625,485593,7106,1234,7.0,2015-07-01,Owned
90279,3578017,50374,1782,6.0,2004-07-01,Owned
29279,1205082,17361,5,8.0,2008-10-01,Owned
97318,3840831,53894,9217,4.0,2021-02-01,
193,7453,89,1410,1.0,2014-07-01,Owned
55792,2300956,33012,12002,6.0,2006-12-01,
40742,1678145,24193,755,5.0,2017-09-01,
68813,2800814,39962,2633,7.0,2009-04-01,
117628,4594652,64039,1751,6.0,2015-11-01,Owned
118178,4614645,64308,507,6.0,2011-08-01,
54000,2230447,32054,12942,8.0,2014-12-01,Owned
96954,3825158,53692,16395,9.0,2009-12-01,
94226,3724416,52353,1345,8.0,2006-07-01,Owned
67166,2730970,38967,42,7.0,2013-12-01,
15915,666899,9772,592,8.0,2020-10-01,
470,18476,260,3139,6.0,2003-07-01,
111292,4359550,60892,13308,7.0,2007-05-01,
99021,3906950,54905,16772,5.0,2010-08-01,Prev. Owned
81315,3248625,45854,3411,8.0,2017-02-01,Owned
27703,1137501,16420,5457,3.5,2010-07-01,Owned
76887,3092199,43750,3737,3.0,2016-07-01,Prev. Owned
15838,663426,9732,42,7.5,2020-12-01,
61091,2493135,35585,2879,8.0,2005-11-01,
20710,850965,12363,5,9.0,2007-06-01,
34216,1414845,20495,9217,7.0,2008-01-01,
35506,1464649,21176,16395,7.0,2017-07-01,Owned
88629,3517089,49510,118,9.0,2007-06-01,Owned
23992,978778,14181,12002,7.0,2013-04-01,
52487,2171894,31258,49,7.0,2009-12-01,
13153,547373,7954,3737,4.5,2019-02-01,Owned
19930,815948,11872,10997,7.0,2014-07-01,
9917,410949,6041,12942,7.0,2016-02-01,Owned
52361,2165912,31162,814,10.0,2013-10-01,Owned
52318,2164721,31144,5,6.5,2015-01-01,Owned
9054,372448,5506,5,6.0,2020-10-01,
55896,2305104,33064,8887,7.0,2014-02-01,Owned
48802,2026403,29205,1234,7.0,2015-05-01,Owned
30817,1269412,18277,2250,9.0,2012-09-01,
51633,2137283,30761,2888,6.0,2007-02-01,Owned
5789,242120,3565,2425,1.0,2011-02-01,
103276,4060161,56918,983,6.0,2008-12-01,
113684,4444582,62041,105,7.0,2020-04-01,Owned
127644,5239284,44915,7222,7.0,2005-01-01,Owned
125197,5001543,17101,13291,7.0,2007-04-01,Owned
93589,3703488,52046,256,8.0,2004-08-01,
52460,2169817,31222,3608,8.0,2012-10-01,Owned
67731,2755951,39350,1345,7.5,2004-08-01,
8871,364135,5385,1198,6.5,2018-01-01,Owned
72579,2943608,41820,13825,8.5,2018-04-01,
121274,4737444,65995,5,6.5,2018-09-01,
102993,4051973,56825,3510,1.0,2010-12-01,
697,28947,408,13308,8.0,2014-01-01,Wishlist(3)  (Like to have)
108260,4242466,59354,5048,2.0,2020-05-01,
75548,3039636,43104,420,6.0,2010-02-01,Owned
89233,3541017,49852,5,8.0,2017-01-01,Owned
37240,1535401,22220,1345,8.0,2017-11-01,
12756,529390,7708,194,4.5,2005-02-01,
43805,1813909,26075,12002,7.0,2009-10-01,Prev. Owned
106730,4185508,58574,1231,7.0,2007-03-01,Owned
86397,3434525,48356,12942,6.0,2011-04-01,Owned
5024,211726,3136,5,9.0,2012-04-01,Owned
16260,679987,9959,182,8.0,2010-05-01,Owned
15682,656447,9624,5,8.0,2011-12-01,
72581,2943621,41820,4270,8.0,2018-08-01,
654,26638,366,2425,4.0,2013-03-01,Owned
40233,1656291,23878,2301,5.0,2008-06-01,
10152,420399,6163,5,7.0,2016-09-01,
55486,2289704,32856,5,10.0,2019-04-01,Owned
117322,4584709,63908,5,8.0,2010-02-01,Owned
108089,4236361,59271,16366,5.0,2008-07-01,
49435,2050115,29534,10997,6.9,2013-09-01,Owned
101322,3993322,56032,904,8.0,2006-12-01,
29554,1219222,17563,5,8.0,2009-02-01,Owned
107683,4220547,59038,1115,7.0,2022-01-01,
21230,871191,12654,5534,5.7,2009-01-01,
46662,1941901,27975,13308,5.0,2018-10-01,Owned
49753,2062540,29705,5,8.0,2008-05-01,Owned
127344,5210055,51056,13291,7.0,2011-02-01,Owned
95828,3783489,53137,5716,6.0,2016-07-01,Wishlist(3)  (Like to have)
41634,1714066,24672,7855,4.0,2006-07-01,Owned
66248,2693858,38427,105,8.5,2005-07-01,
43239,1789371,25741,3510,7.0,2022-01-01,Owned
115226,4504848,62840,1410,2.0,2021-01-01,
82869,3303965,46576,1198,7.0,2020-10-01,
29317,1206368,17377,12942,7.0,2014-06-01,Owned
11930,498869,7293,8719,6.0,2017-06-01,Prev. Owned
72090,2925140,41563,12616,5.0,2014-03-01,Owned
81103,3240942,45742,105,7.0,2008-03-01,
107528,4213582,58935,5,8.0,2009-02-01,Owned
46738,1944450,28013,9217,7.2,2017-12-01,
109786,4303780,60164,3864,9.0,2005-11-01,
24236,991584,14376,1198,2.0,2016-02-01,
80292,3211055,45331,5,8.0,2011-10-01,
21855,899283,13086,2425,6.5,2009-10-01,
49575,2056523,29630,4529,4.0,2003-07-01,Owned
42310,1746262,25136,5455,7.0,2006-02-01,
37378,1541496,22314,1198,5.0,2020-12-01,
49254,2042335,29426,49,6.0,2005-04-01,
79420,3179838,44912,12942,7.0,2007-03-01,Owned
29444,1213576,17479,42,7.1,2020-08-01,Wishlist(2)  (Love to have)
64438,2614044,37237,5258,4.5,2009-02-01,Owned
3494,153746,2309,9947,5.0,2004-11-01,Owned
92708,3670342,51626,42,6.5,2008-08-01,Prev. Owned
88356,3507126,49376,1942,5.0,2005-10-01,
74416,3005303,42665,11182,6.0,2010-11-01,Prev. Owned
52445,2169046,31213,12962,7.5,2010-04-01,Owned
35864,1479436,21421,1032,8.0,2014-06-01,Owned
70952,2886921,41039,105,6.0,2018-05-01,
35254,1455884,21050,3139,6.0,2005-06-01,
6209,259143,3815,986,7.0,2004-07-01,Owned
57509,2362573,33867,8170,7.0,2005-06-01,Owned
64614,2622222,37344,12942,8.0,2009-07-01,
91353,3617764,50902,1345,5.8,2010-01-01,
83904,3344055,47091,12942,8.0,2017-04-01,Owned
61240,2498084,35650,42,10.0,2010-12-01,
18010,743537,10879,10816,3.0,2004-06-01,
111575,4370977,61069,118,6.0,2018-04-01,Owned
99533,3927964,55157,153,7.0,2021-02-01,
73886,2987826,42406,5,7.0,2008-07-01,Owned
41000,1687519,24317,1115,4.0,2013-11-01,
83056,3312653,46695,2425,5.0,2014-06-01,Owned
71409,2901372,41245,132,9.0,2003-03-01,Owned
5470,228277,3361,118,5.0,2006-05-01,
60780,2482992,35443,1115,3.25,2021-07-01,
38172,1575224,22816,2393,9.0,2019-12-01,Owned
17981,742835,10860,105,6.0,2009-03-01,Owned
125535,5030389,47537,16595,7.5,2012-04-01,Owned
15095,630662,9213,12942,6.0,2009-01-01,
90848,3599446,50668,7493,4.0,2010-07-01,Prev. Owned
55360,2284072,32774,12942,7.0,2015-01-01,
120007,4686679,65293,1783,6.0,2009-01-01,Prev. Owned
113491,4437802,61949,2781,4.0,2014-01-01,
2538,111356,1690,1234,3.0,2020-04-01,Prev. Owned
151,5758,67,5,8.0,2015-11-01,Owned
27523,1128946,16300,6817,6.0,2016-06-01,Owned
34401,1423452,20594,105,7.0,2010-08-01,Owned
75940,3056572,43312,3737,4.0,2015-02-01,Owned
78764,3157130,44623,12942,6.0,2019-02-01,Owned
104605,4108789,57537,1115,6.0,2014-06-01,
82533,3293858,46453,3089,6.8,2020-10-01,Owned
46091,1914602,27548,3737,6.0,2021-02-01,
19778,809490,11781,983,7.0,2016-07-01,Owned
96303,3802772,53396,13308,7.5,2008-04-01,Owned
20601,846187,12292,8719,9.0,2010-01-01,
24068,983188,14246,1032,7.5,2009-04-01,
2304,101727,1553,1387,5.0,2003-08-01,
120450,4703518,65510,42,4.0,2021-02-01,Prev. Owned
111956,4383893,61233,7365,7.0,2008-11-01,Owned
85061,3385989,47644,3600,7.0,2018-06-01,
3384,148611,2237,12942,7.0,2017-09-01,Owned
7899,327700,4865,1198,7.0,2007-01-01,Owned
85331,3395754,47790,1345,9.0,2009-06-01,
11122,462006,6753,5,9.0,2017-06-01,Owned
61203,2497129,35637,5716,7.0,2011-09-01,
8540,350249,5196,4529,7.0,2003-07-01,Owned
95422,3767641,52920,5,6.0,2009-10-01,Owned
25125,1031899,14949,11901,1.0,2005-08-01,
62030,2525211,36035,196,10.0,2007-11-01,Owned
39116,1610779,23295,105,8.0,2011-08-01,
112274,4395211,61371,12962,10.0,2020-04-01,Owned
2963,131441,1992,11550,3.0,2018-04-01,
125371,5016716,33527,5808,5.0,2007-11-01,
70506,2872842,40870,13393,8.0,2005-05-01,Owned
124381,4924459,64283,1966,7.0,2010-02-01,Owned
56558,2328598,33399,3095,8.0,2004-11-01,
36821,1518940,21976,12055,8.0,2018-12-01,Owned For Trade
30982,1275591,18378,12942,8.0,2019-06-01,
90502,3586437,50488,1382,6.0,2010-03-01,Owned
5354,224316,3308,2425,4.0,2003-07-01,
88487,3512245,49436,1593,6.0,2018-11-01,Owned
78080,3131953,44272,118,6.5,2018-05-01,Owned
94299,3726246,52378,264,7.0,2015-09-01,Owned
126375,5113789,12292,1347,8.0,2010-12-01,
84351,3361195,47337,118,8.0,2005-12-01,Owned
24247,992404,14390,5,9.0,2011-02-01,
100769,3973996,55793,13308,8.0,2009-08-01,
92370,3658987,51480,118,8.5,2006-12-01,
25445,1045014,15129,13291,4.0,2020-04-01,Prev. Owned
46054,1912871,27522,1410,7.0,2009-06-01,
35266,1456012,21051,3864,7.0,2008-10-01,Owned
108767,4261094,59599,16395,5.0,2021-12-01,
90634,3591898,50569,1702,7.0,2009-01-01,
57473,2361752,33855,814,8.0,2017-10-01,
49632,2057826,29642,118,8.0,2021-07-01,
2563,112683,1714,5,6.0,2004-11-01,
50052,2074848,29891,12942,7.0,2018-02-01,Owned
103424,4065040,56983,2818,6.5,2011-04-01,Owned
25272,1037616,15035,2425,5.0,2021-05-01,Owned
21873,899663,13092,12902,8.0,2008-03-01,
75508,3038360,43093,1231,7.0,2012-01-01,Owned
20788,853795,12405,8213,4.0,2016-07-01,
80198,3206895,45262,252,8.0,2020-03-01,
22035,903768,13142,8402,8.0,2012-03-01,Owned
93939,3716807,52254,5,9.0,2007-03-01,Owned
55534,2291264,32878,42,5.0,2014-03-01,
122288,4774286,66519,9217,7.5,2014-09-01,Prev. Owned
